video,count
/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-24/crescent_cen1_mouldMaking_20200624080001_20200624080501.mp4,7473
/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-05-19/crescent_cen1_mouldMaking_20200519142040_20200519143111.mp4,15779
/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-14/crescent_cen1_mouldMaking_20200614012001_20200614012501.mp4,7485
/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-11/crescent_cen1_mouldMaking_20200611121500_20200611122000.mp4,7455
/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-11/crescent_cen1_mouldMaking_20200611085500_20200611090000.mp4,7469
/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-08/crescent_cen1_mouldMaking_20200608043500_20200608044000.mp4,7486
/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-23/crescent_cen1_mouldMaking_20200623160501_20200623161001.mp4,7502
/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-11/crescent_cen1_mouldMaking_20200611082500_20200611083000.mp4,7510
/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-24/crescent_cen1_mouldMaking_20200624111501_20200624112001.mp4,7443
/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-07/crescent_cen1_mouldMaking_20200607182500_20200607183000.mp4,7462
/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-24/crescent_cen1_mouldMaking_20200624100001_20200624100501.mp4,7464
/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-08/crescent_cen1_mouldMaking_20200608032500_20200608033000.mp4,7503
/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-08/crescent_cen1_mouldMaking_20200608032000_20200608032500.mp4,7503
/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-13/crescent_cen1_mouldMaking_20200613094501_20200613095001.mp4,7482
/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-08/crescent_cen1_mouldMaking_20200608111000_20200608111500.mp4,7516
/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-11/crescent_cen1_mouldMaking_20200611124000_20200611124500.mp4,7464
/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-11/crescent_cen1_mouldMaking_20200611153000_20200611153500.mp4,7487
/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-07/crescent_cen1_mouldMaking_20200607180000_20200607180500.mp4,7484
/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-07/crescent_cen1_mouldMaking_20200607192500_20200607193000.mp4,7485
/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-08/crescent_cen1_mouldMaking_20200608161000_20200608161500.mp4,7540
/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-11/crescent_cen1_mouldMaking_20200611191500_20200611192000.mp4,7472
/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-08/crescent_cen1_mouldMaking_20200608033500_20200608034000.mp4,7462
/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-24/crescent_cen1_mouldMaking_20200624154501_20200624155001.mp4,7499
/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-24/crescent_cen1_mouldMaking_20200624082001_20200624082501.mp4,7522
/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-14/crescent_cen1_mouldMaking_20200614010501_20200614011001.mp4,7483
/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-24/crescent_cen1_mouldMaking_20200624180001_20200624180501.mp4,7472
/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-24/crescent_cen1_mouldMaking_20200624145001_20200624145501.mp4,7441
/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-23/crescent_cen1_mouldMaking_20200623125001_20200623125501.mp4,7459
/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-13/crescent_cen1_mouldMaking_20200613075001_20200613075501.mp4,7523
/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-11/crescent_cen1_mouldMaking_20200611143500_20200611144000.mp4,7481
/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-07/crescent_cen1_mouldMaking_20200607203500_20200607204000.mp4,7517
/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-08/crescent_cen1_mouldMaking_20200608151500_20200608152000.mp4,7445
/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-24/crescent_cen1_mouldMaking_20200624082501_20200624083001.mp4,7490
/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-11/crescent_cen1_mouldMaking_20200611104000_20200611104500.mp4,7496
/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-05-19/crescent_cen1_mouldMaking_20200519132000_20200519134000.mp4,30003
/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-07/crescent_cen1_mouldMaking_20200607171500_20200607172000.mp4,7508
/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-11/crescent_cen1_mouldMaking_20200611105500_20200611110000.mp4,7527
/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-24/crescent_cen1_mouldMaking_20200624144501_20200624145001.mp4,7475
/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-08/crescent_cen1_mouldMaking_20200608174500_20200608175000.mp4,7379
/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-15/crescent_cen1_mouldMaking_20200615081501_20200615082001.mp4,7492
/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-13/crescent_cen1_mouldMaking_20200613091501_20200613092001.mp4,7491
/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-08/crescent_cen1_mouldMaking_20200608084500_20200608085000.mp4,7490
/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-24/crescent_cen1_mouldMaking_20200624111001_20200624111501.mp4,7363
/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-15/crescent_cen1_mouldMaking_20200615082001_20200615082501.mp4,7491
/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-08/crescent_cen1_mouldMaking_20200608184000_20200608184500.mp4,7499
/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-24/crescent_cen1_mouldMaking_20200624104001_20200624104501.mp4,7423
/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-07/crescent_cen1_mouldMaking_20200607173500_20200607174000.mp4,7525
/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-08/crescent_cen1_mouldMaking_20200608044000_20200608044500.mp4,7535
/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-15/crescent_cen1_mouldMaking_20200615080001_20200615080501.mp4,7522
/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-14/crescent_cen1_mouldMaking_20200614003001_20200614003501.mp4,7490
/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-08/crescent_cen1_mouldMaking_20200608033000_20200608033500.mp4,7536
/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-07/crescent_cen1_mouldMaking_20200607170000_20200607170500.mp4,7467
/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-08/crescent_cen1_mouldMaking_20200608082500_20200608083000.mp4,7545
/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-07/crescent_cen1_mouldMaking_20200607225500_20200607230000.mp4,7531
/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-08/crescent_cen1_mouldMaking_20200608040500_20200608041000.mp4,7522
/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-24/crescent_cen1_mouldMaking_20200624180501_20200624181001.mp4,7499
/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-08/crescent_cen1_mouldMaking_20200608082000_20200608082500.mp4,7476
/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-08/crescent_cen1_mouldMaking_20200608031500_20200608032000.mp4,7509
/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-11/crescent_cen1_mouldMaking_20200611170000_20200611170500.mp4,7546
/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-07/crescent_cen1_mouldMaking_20200607185000_20200607185500.mp4,7495
/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-14/crescent_cen1_mouldMaking_20200614011001_20200614011501.mp4,7499
/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-05-19/crescent_cen1_mouldMaking_20200519130012_20200519132000.mp4,28509
/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-07/crescent_cen1_mouldMaking_20200607184000_20200607184500.mp4,7526
/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-11/crescent_cen1_mouldMaking_20200611114000_20200611114500.mp4,7500
/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-08/crescent_cen1_mouldMaking_20200608111500_20200608112000.mp4,7465
/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-11/crescent_cen1_mouldMaking_20200611123000_20200611123500.mp4,7459
/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-07/crescent_cen1_mouldMaking_20200607231500_20200607232000.mp4,7518
/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-07/crescent_cen1_mouldMaking_20200607190000_20200607190500.mp4,7459
/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-24/crescent_cen1_mouldMaking_20200624104501_20200624105001.mp4,7278
/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-11/crescent_cen1_mouldMaking_20200611094000_20200611094500.mp4,7509
/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-07/crescent_cen1_mouldMaking_20200607204500_20200607205000.mp4,7502
/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-11/crescent_cen1_mouldMaking_20200611103500_20200611104000.mp4,7487
/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-11/crescent_cen1_mouldMaking_20200611122500_20200611123000.mp4,7529
/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-08/crescent_cen1_mouldMaking_20200608095000_20200608095500.mp4,7495
/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-08/crescent_cen1_mouldMaking_20200608122000_20200608122500.mp4,7517
/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-05-19/crescent_cen1_mouldMaking_20200519144000_20200519145107.mp4,16694
/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-13/crescent_cen1_mouldMaking_20200613121001_20200613121501.mp4,7463
